user_id,id,name,date,description,genre,theme,rating
467,1577406,Richard III,2023-01-01,"Charismatic, cunning, and utterly ruthless, Richard, Duke of Gloucester is the very embodiment of lethal ambition as he maneuvers and murders his way to the throne of England.",['[]'],,4
467,1594267,Welcome to the Dollhouse,2021-01-01,"A dive into the societal rules and expectations of the celebration of  women’s bodies and their use to show love and power. The Disdress Dolls shimmy, shake, and strip across the stage, challenging concepts of strength and femininity by offering a vulnerable portrait of themselves and playful and macabre world.",['Documentary'],,4
467,1365548,Mimic,2023-01-01,A young man is confronted by a familiar entity in a stairwell.,"['Horror', 'Thriller']",,2
467,1199124,Boogie Nights,2022-01-01,"A fantasy film in which the world is coming to an end due to North Korea's sudden announcement of a nuclear explosion, and an ordinary office worker meets five women while planning to live his last day without regret, and finds his life as he is caught up in an unexpected extreme situation.","['Crime', 'Comedy', 'Drama', 'Action']",,3
468,1010847,Little Women,2022-01-01,"Three sisters, who only have each other and never enough money, get entangled in a conspiracy involving the rich and powerful.","['Mystery', 'Drama']","War and historical adventure, Military combat and heroic soldiers, Suspenseful crime thrillers",3
468,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,4
468,1455593,KIDS,2020-01-01,An unscripted compilation of events on 3 different days of a group of friends.,['Documentary'],,4
468,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,4
468,1580077,Emma,2022-01-01,"Emma, a humpback whale, embarks with her pod on the most important migration journey of her life.",['Animation'],,4
468,1859956,Moth-er!,2022-01-01,"Moth-er is a short film depicting the horrific night of a young woman when she gets haunted by a moth, 49 days after her mother’s death. Moth-er attempts to visually capture the stages of grief the protagonist goes through by using that horrific night as a sort of microcosm of her grieving process.",['[]'],,3
469,1577406,Richard III,2023-01-01,"Charismatic, cunning, and utterly ruthless, Richard, Duke of Gloucester is the very embodiment of lethal ambition as he maneuvers and murders his way to the throne of England.",['[]'],,5
469,1737438,Diva,2020-01-01,the story of the hidden life of the Diva,['[]'],,4
469,1185784,Gigi,2024-01-01,"From a tormented little mermaid to the blossoming woman she is today, Gigi recounts her transitional journey with humor and sensitivity.",['Animation'],,4
469,1466810,Laura,2024-01-01,"Laura, a talented influencer and beloved friend to many, struggles as she becomes paralyzed due to a horrific accident caused by her lover, Jojo. More devastatingly, Laura only discovers Jojo's true nature after she becomes helpless. Ultimately, she realizes that family will always be the only place to return to.",['Drama'],,5
469,1058199,Around the World in 80 Days,2021-01-01,"Passepartout is a young and scholarly marmoset who always dreams of becoming an explorer. One day, he crosses paths with Phileas, a reckless and greedy frog, eager to take on a bet to circumnavigate the globe in 80 days and earn 10 million clams in the process. Seizing the opportunity of a lifetime to explore the world, Passepartout embarks with his new friend on a crazy and exhilarating adventure full of twists and surprises.","['Animation', 'Family', 'Comedy']",,5
469,1058045,Diva,2020-01-01,"Skill, beauty, personality, ‘Diving Diva’ Lee-young has it all. Not being able to be with her best friend Su-jin is the only thing that gets in her way. Just so she can help Su-jin out, she changes her event to synchronizing swimming. While pouring everything to Olympics selection practice, Su-jin and Lee-young are involved in a freak accident. Su-jin disappears without a trace, while Lee-young survives but loses her memory. Lee-young’s memory slowly comes back to her but remembers strange side of Su-jin. Her iron will begins to shake on the diving board.","['Mystery', 'Thriller']",,4
470,1502812,BOUND,2023-01-01,A man is held prisoner and forced to face horrors he cannot comprehend.,['Horror'],,3
470,1848755,Wonderland,2024-01-01,,['Thriller'],,2
470,1263338,Wonderland,2020-01-01,"In this romantic fantasy-thriller, a man from the present travels back to 1960s Biarritz and meets a mysterious woman whose destiny is inexplicably linked with his own.",['Drama'],,2
470,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,4
470,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,4
470,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,4
471,1188641,Cinderella,2021-01-01,"Akira and her band as they go into the dense forest to research on the sounds of nature. Akira celebrates her birthday there with her band mates and receives a gift of a beautiful Cinderella gown. But when she wears the gown, her behavior starts to change, as if she has been possessed.","['Thriller', 'Horror']",,3
471,1422831,Pinocchio,2021-01-01,"An fun and in-depth look at Carlo Collodi's children's novel The Adventures Of Pinocchio, and how it has endured as a literary classic for over a century.",['Documentary'],,2
471,1374427,Pinocchio,2022-01-01,"Boris Yukhananov's film triptych based on Andrey Vishnevsky's play ""Pinocchio's Mad Angel"".","['Music', 'Drama']",,2
472,1019786,The Substitute,2022-01-01,"Lucio, a prestigious university professor, takes the position of substitute teacher at a high school in the suburbs of Buenos Aires, where he grew up. Through tales, novels and poetry, he tries to distract his class from the harsh reality of their everyday lives. But soon, he must step out of his professional duties when Dilan, one of his students, is threatened by a local drug kingpin.","['Drama', 'Crime']",,3
472,1010572,The Crow,2024-01-01,"Soulmates Eric and Shelly are brutally murdered when the demons of her dark past catch up with them. Given the chance to save his true love by sacrificing himself, Eric sets out to seek merciless revenge on their killers, traversing the worlds of the living and the dead to put the wrong things right.","['Action', 'Fantasy', 'Horror']",,5
472,1596895,Sphere,2022-01-01,"The film is created using satellite images of the Earth. Abstract and unconventional visuals combined together give the impression of new worlds, which we can all interpret in our own way; the emergence of life on Earth, the passage of time or the catastrophic development of civilization. The possibilities of these interpretations are endless. It all depends on the imagination and personal impressions of the viewer.",['[]'],,3
472,1033244,Michael,2025-01-01,"An in-depth portrayal of Michael Jackson, a complicated man, who became the King of Pop. The biopic will bring to life Jackson’s most iconic performances as it gives an informed insight into the entertainer’s artistic process and personal life.","['Music', 'Drama']",,5
472,1374427,Pinocchio,2022-01-01,"Boris Yukhananov's film triptych based on Andrey Vishnevsky's play ""Pinocchio's Mad Angel"".","['Music', 'Drama']",,3
472,1094027,The Secret Garden,2023-01-01,"The inhabitants of a city awake one morning to find that never-before-seen trees, plants, and flowers suddenly erupted throughout the streets and in the squares. Strange and mysterious events start taking place as Camelia and Nahla investigate the origins of these new and peculiar creatures.",['Documentary'],,1
473,1910335,Mother,2023-01-01,"With the beginning of the war, Katia decided to leave her hometown and take her mother. But mother is getting her nails done.",['[]'],,2
473,1940074,Mother,2024-01-01,"A short revenge story, while the sun goes down.",['Drama'],,2
473,1203890,Mother,2020-01-01,"Three days in the life of a young mother, her mother, and her son, Luther, living in the postcolonial, matriarchal culture of rural Jamaica. As the narrative unfolds, a simmering conflict over Luther and his femininity surfaces and we are offered insight into two mothers with conflicting notions about love and protection.",['Drama'],,2
473,1848651,Mother,2024-01-01,,['Animation'],,2
473,1577406,Richard III,2023-01-01,"Charismatic, cunning, and utterly ruthless, Richard, Duke of Gloucester is the very embodiment of lethal ambition as he maneuvers and murders his way to the throne of England.",['[]'],,3
473,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,5
474,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,4
474,1175206,Stand by Me,2022-01-01,"Kira is a 30-year-old successful architect living in the illusion of absolute choices while being obsessed with constructing the ideal Moscow. She is used to living life according to her own rules, but she has to face her fear of the future and inability to love. An unexpected tragedy will lead Kira to face her past with her family, start life from the scratch, and become a mother.",['Drama'],,5
474,1702248,The Candidate,2022-01-01,Two ambitious university students attempt to win the New College presidential elections.,"['Drama', 'Comedy']",,4
474,1192772,While You Were Sleeping,2024-01-01,"A woman who has selective amnesia loses her husband to a car accident. Overwhelmed with sorrow, she traces his journey and faces the unexpected truth.","['Drama', 'Mystery']",,4
474,1675398,Sirens,2024-01-01,"Sirens follows three sirens in the modern world. Once best friends - the women have been growing apart for a while, and their friendship gets even more strained when one of them starts to question her relationship with the violence in their daily life.","['Fantasy', 'Drama']",,4
474,1675391,Vertigo,2024-01-01,"Feeling the experience of Los Angeles spaces in the night through the perception of a lonely woman, wandering in the streets, having ritual moments of interiority, and letting go through dance.",['[]'],,5
475,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,1
475,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,1
475,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,1
475,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,4
476,1753497,I Love Trouble,2023-01-01,Music video for Cheap City's I Love Trouble,['Music'],,3
476,1192772,While You Were Sleeping,2024-01-01,"A woman who has selective amnesia loses her husband to a car accident. Overwhelmed with sorrow, she traces his journey and faces the unexpected truth.","['Drama', 'Mystery']",,3
476,1628203,Threesome,2020-01-01,Three short animated films about obsession.,['Animation'],,3
476,1494423,Up in Smoke,2024-01-01,Using real smoke to tell the poignant story of a young girl in a smoke-filled world symbolizing the grave consequences of environmental neglect.,['Animation'],,3
476,1798327,The Mask,2021-01-01,Sup Sakara is a mask maker for Cambodian masked theaters. Explores mask making and its origins.,['[]'],,4
476,1759372,Up in Smoke,2023-01-01,A zany character has his first day operating a mobile crematory service.,"['Comedy', 'Animation']",,3
477,1366174,Black Sheep,2022-01-01,A teenage girl escapes her uncle's burial to visit her friend to talk about how she has to continue with life with justice sinking together with her uncle's grave.,['Drama'],,4
477,1192772,While You Were Sleeping,2024-01-01,"A woman who has selective amnesia loses her husband to a car accident. Overwhelmed with sorrow, she traces his journey and faces the unexpected truth.","['Drama', 'Mystery']",,5
477,1334264,While You Were Sleeping,2021-01-01,Explore the lives of those who are keeping clean the environment of your work space or entertainment place.,['Documentary'],,5
477,1072572,Sense and Sensibility,2024-01-01,"A period adaptation of Jane Austen's Sense and Sensibility. After a change in circumstances, Marianne is torn between two men, while Elinor longs for a man beyond reach.","['Drama', 'Comedy', 'TV Movie']",,5
478,1079038,The Fugitive,2020-01-01,"Falsely accused of bombing a Los Angeles subway train by “tweet-now, confirm-later” journalism, blue collar worker Mike Ferro must prove his innocence by uncovering the real perpetrator, before the legendary cop heading the investigation can apprehend him.",['Drama'],"High speed and special ops, Suspenseful crime thrillers",4
478,1015070,Fear,2023-01-01,An author's celebration with friends at a woodland cabin takes a terrifying turn when an airborne virus emerges at the same time supernatural forces target the group.,"['Drama', 'Horror']","Horror, the undead and monster classics, Terrifying, haunted, and supernatural horror, Twisted dark psychological thriller, Gothic and eerie haunting horror, Creepy, chilling, and terrifying horror, Gory, gruesome, and slasher horror",4
478,1199124,Boogie Nights,2022-01-01,"A fantasy film in which the world is coming to an end due to North Korea's sudden announcement of a nuclear explosion, and an ordinary office worker meets five women while planning to live his last day without regret, and finds his life as he is caught up in an unexpected extreme situation.","['Crime', 'Comedy', 'Drama', 'Action']",,5
478,1664237,Fear,2020-01-01,"In this documentary film, we explore the emotions of the fear residing within us; perhaps speaking about it can empower us to overcome or accept it.",['[]'],,4
478,1753087,Fallen,2024-01-01,"Fallen is a collection of ten vignettes observing the unfiltered and unspoken thoughts of young adults in the city. The inner monologues are perverse, bitter, determined, hopeless, comedic, and honest, containing intimate thoughts that cover a diverse range of subjects and circumstances. Filmed on an iPhone, the film is an experimental attempt to capture stream of consciousness.",['Drama'],,1
478,1798327,The Mask,2021-01-01,Sup Sakara is a mask maker for Cambodian masked theaters. Explores mask making and its origins.,['[]'],,1
479,1675391,Vertigo,2024-01-01,"Feeling the experience of Los Angeles spaces in the night through the perception of a lonely woman, wandering in the streets, having ritual moments of interiority, and letting go through dance.",['[]'],,4
479,1014920,The Abyss,2023-01-01,"As the Swedish town of Kiruna sinks, Frigga finds herself torn between her family and her job as security chief at the world's largest underground mine.","['Drama', 'Thriller', 'Action']","Moving relationship stories, Emotional and touching family dramas, Heartbreaking and moving family drama, Enduring stories of family and marital drama",4
479,1602638,Hamlet,2023-01-01,"The ultimate royal family crisis. Prince Hamlet's father is dead, poisoned by his uncle, who has usurped the throne and married his mother, the Queen. When the dead King's ghost appears, commanding his son to revenge his foul and most unnatural murder, Hamlet is set on a course of action that can only end in the destruction of a dynasty and his own extinction.","['Drama', 'Mystery']",,4
479,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,5
479,1009360,Father of the Bride,2022-01-01,"A father comes to grips with his daughter’s upcoming wedding through the prism of multiple relationships within a big, sprawling Cuban-American family.","['Romance', 'Comedy', 'Drama']","Relationship comedy, Crude humor and satire, Laugh-out-loud relationship entanglements, Quirky and endearing relationships, Touching and sentimental family stories, Funny jokes and crude humor, Charming romances and delightful chemistry",5
479,1199124,Boogie Nights,2022-01-01,"A fantasy film in which the world is coming to an end due to North Korea's sudden announcement of a nuclear explosion, and an ordinary office worker meets five women while planning to live his last day without regret, and finds his life as he is caught up in an unexpected extreme situation.","['Crime', 'Comedy', 'Drama', 'Action']",,1
480,1675391,Vertigo,2024-01-01,"Feeling the experience of Los Angeles spaces in the night through the perception of a lonely woman, wandering in the streets, having ritual moments of interiority, and letting go through dance.",['[]'],,4
480,1079038,The Fugitive,2020-01-01,"Falsely accused of bombing a Los Angeles subway train by “tweet-now, confirm-later” journalism, blue collar worker Mike Ferro must prove his innocence by uncovering the real perpetrator, before the legendary cop heading the investigation can apprehend him.",['Drama'],"High speed and special ops, Suspenseful crime thrillers",4
480,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,3
480,1122472,Psycho,2020-01-01,"It is not easy to make an appointment with the in-demand 40-year-old Moscow psychotherapist Oleg. To his clients, he seems to be a successful and independent family man, while passions are raging inside him, he himself needs qualified help from a specialist, and his wife went missing a little over a year ago.",['Drama'],,2
480,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,3
480,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,3
481,1219432,Hamlet,2020-01-01,,"['Drama', 'TV Movie']",,4
481,1602638,Hamlet,2023-01-01,"The ultimate royal family crisis. Prince Hamlet's father is dead, poisoned by his uncle, who has usurped the throne and married his mother, the Queen. When the dead King's ghost appears, commanding his son to revenge his foul and most unnatural murder, Hamlet is set on a course of action that can only end in the destruction of a dynasty and his own extinction.","['Drama', 'Mystery']",,4
481,1565242,Being There,2020-01-01,"A tragic scene takes place between a mother and daughter outside an animal clinic. Many observe the scene and pass by, but only one dares to really be there. The film is to honor the one.",['Drama'],,4
481,1192772,While You Were Sleeping,2024-01-01,"A woman who has selective amnesia loses her husband to a car accident. Overwhelmed with sorrow, she traces his journey and faces the unexpected truth.","['Drama', 'Mystery']",,3
481,1334264,While You Were Sleeping,2021-01-01,Explore the lives of those who are keeping clean the environment of your work space or entertainment place.,['Documentary'],,3
481,1580077,Emma,2022-01-01,"Emma, a humpback whale, embarks with her pod on the most important migration journey of her life.",['Animation'],,5
482,1910335,Mother,2023-01-01,"With the beginning of the war, Katia decided to leave her hometown and take her mother. But mother is getting her nails done.",['[]'],,3
482,1940074,Mother,2024-01-01,"A short revenge story, while the sun goes down.",['Drama'],,3
482,1203890,Mother,2020-01-01,"Three days in the life of a young mother, her mother, and her son, Luther, living in the postcolonial, matriarchal culture of rural Jamaica. As the narrative unfolds, a simmering conflict over Luther and his femininity surfaces and we are offered insight into two mothers with conflicting notions about love and protection.",['Drama'],,3
482,1848651,Mother,2024-01-01,,['Animation'],,3
482,1440328,Mother,2023-01-01,"In the heart of the Darien forest, newly elected Embera indigenous governor Morelia must confront both male resistance to her leadership and the haunting echoes of her past.",['Documentary'],,3
482,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,4
483,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,4
483,1112708,Anastasia,2022-01-01,"Russian activist Anastasia Shevchenko was kept under house arrest for two years for speaking out against the government. During that time, her young special-needs daughter died alone, away from her mother's touch.",['Documentary'],,2
483,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,4
483,1337067,Anastasia,2021-01-01,"Based on the Broadway musical, based on the 1997 animated film of the same name.  Anastasia transports us from the twilight of the Russian Empire to the euphoria of Paris in the 1920s, as a brave young woman sets out to discover the mystery of her past. Pursued by a ruthless Soviet officer determined to silence her, Anya enlists the aid of a dashing conman and a lovable ex-aristocrat. Together, they embark on an epic adventure to help her find home, love, and family.","['Music', 'Romance']",,2
483,1072572,Sense and Sensibility,2024-01-01,"A period adaptation of Jane Austen's Sense and Sensibility. After a change in circumstances, Marianne is torn between two men, while Elinor longs for a man beyond reach.","['Drama', 'Comedy', 'TV Movie']",,4
483,1574864,Powder,2022-01-01,"A tale of five breathtaking and ravaging events occurring in one night. Samy murdering the man who cheated his daughter; A bunch of youngsters murder a local politician, butcher and transporting his remains in tea cans; A doctor is driving away hours before her wedding to settle an unfinished business; Parattai an out of work make-up man gets his hands dirty to earn some money; and there’s a burglar duo, and then there’s a cop,  Raghavan NM, who tries hard to bind these threads together.","['Thriller', 'Drama', 'Crime']",,2
484,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,5
484,1262804,contact,2024-01-01,"Reminiscing on a failed relationship, a young woman goes about her day, though is unable to escape the spectre of her ex-lover.",['Drama'],,5
484,1079038,The Fugitive,2020-01-01,"Falsely accused of bombing a Los Angeles subway train by “tweet-now, confirm-later” journalism, blue collar worker Mike Ferro must prove his innocence by uncovering the real perpetrator, before the legendary cop heading the investigation can apprehend him.",['Drama'],"High speed and special ops, Suspenseful crime thrillers",5
484,1072572,Sense and Sensibility,2024-01-01,"A period adaptation of Jane Austen's Sense and Sensibility. After a change in circumstances, Marianne is torn between two men, while Elinor longs for a man beyond reach.","['Drama', 'Comedy', 'TV Movie']",,3
484,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,5
484,1320600,Phenomenon,2023-01-01,,['Documentary'],,4
485,1726127,Mother,2022-01-01,"Following the mother of martyrs Pro-Ukraine, Qingwen who missed her lost son Guo Zhenggao and accuse the brutal of the war that takes up so many life.",['Documentary'],,3
485,1203890,Mother,2020-01-01,"Three days in the life of a young mother, her mother, and her son, Luther, living in the postcolonial, matriarchal culture of rural Jamaica. As the narrative unfolds, a simmering conflict over Luther and his femininity surfaces and we are offered insight into two mothers with conflicting notions about love and protection.",['Drama'],,3
485,1940074,Mother,2024-01-01,"A short revenge story, while the sun goes down.",['Drama'],,3
485,1848651,Mother,2024-01-01,,['Animation'],,3
485,1337067,Anastasia,2021-01-01,"Based on the Broadway musical, based on the 1997 animated film of the same name.  Anastasia transports us from the twilight of the Russian Empire to the euphoria of Paris in the 1920s, as a brave young woman sets out to discover the mystery of her past. Pursued by a ruthless Soviet officer determined to silence her, Anya enlists the aid of a dashing conman and a lovable ex-aristocrat. Together, they embark on an epic adventure to help her find home, love, and family.","['Music', 'Romance']",,3
485,1241767,Mother,2020-01-01,"A young dancer from a violent favela in Rio de Janeiro finds redemption through his vogueing family, the art of Ballroom and his relationship with his vogueing mother, Makayla.",['[]'],,3
486,1841647,Breakdown,2023-01-01,it's a buddy movie comedy between a Republican client and a Progressive Democrat from a uber car driver who hate each other but who are forced to stay together in the middle of the night in New Jersey because the car brutally stopped and they have to fix it together.,['Drama'],,3
486,1680187,The Game,2022-01-01,"With her daughter about to leave for college, Jennifer Hansen decides to foster two seemingly sweet sisters. But there's something strange about these two girls.",['[]'],,2
486,1594267,Welcome to the Dollhouse,2021-01-01,"A dive into the societal rules and expectations of the celebration of  women’s bodies and their use to show love and power. The Disdress Dolls shimmy, shake, and strip across the stage, challenging concepts of strength and femininity by offering a vulnerable portrait of themselves and playful and macabre world.",['Documentary'],,4
486,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,5
486,1664237,Fear,2020-01-01,"In this documentary film, we explore the emotions of the fear residing within us; perhaps speaking about it can empower us to overcome or accept it.",['[]'],,3
486,1818654,Playing God,2024-01-01,"In the midst of a prayer, a young woman struggles to keep her faith.",['[]'],,2
487,1511347,The Fugitive,2024-01-01,"She is a lonely young woman, spending her nights drinking. He is a man on the run. They meet each other one evening in a bar. It could be the beginning of a beautiful friendship, something more or just a small moment of rest and human connection between the big events of their lives.","['Drama', 'Crime']",,5
487,1429870,OTHELLO,2022-01-01,"A small theatre troupe, ""ENGINE,"" has its rehearsal hall in a dirty building near Tsutenkaku Tower, in Osaka.",['Mystery'],,4
487,1812818,The Chamber,2023-01-01,"When Dr. Jordan Patrick attempts to treat his four o’clock, he comes face to face with a horror beyond his imaging.","['Horror', 'Thriller']",,3
487,1932373,gHost,2022-01-01,A lonely ghost must prepare his house on time for guests after signing up as an Airbnb host.,"['Comedy', 'Family']",,4
487,1001415,Mortal Kombat,2021-01-01,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.","['Adventure', 'Action', 'Fantasy']","Epic heroes, Intense combat and martial arts, Superheroes in action-packed battles with villains, Fantasy adventure, heroism, and swordplay",3
487,1621514,Aliens,2021-01-01,"A film about how language, be it film, art or written language, creates in itself a system where separation precedes contact.",['[]'],,5
488,1602638,Hamlet,2023-01-01,"The ultimate royal family crisis. Prince Hamlet's father is dead, poisoned by his uncle, who has usurped the throne and married his mother, the Queen. When the dead King's ghost appears, commanding his son to revenge his foul and most unnatural murder, Hamlet is set on a course of action that can only end in the destruction of a dynasty and his own extinction.","['Drama', 'Mystery']",,4
488,1680187,The Game,2022-01-01,"With her daughter about to leave for college, Jennifer Hansen decides to foster two seemingly sweet sisters. But there's something strange about these two girls.",['[]'],,4
488,1255259,Casablanca,2023-01-01,"Casablanca emerged from a sensitive look (and listening) from a characteristic place on 3rd street in the center of Goiânia. With a territorial approach through a biographical perspective, the documentary tells the storys of the lives of Zardos and Iara that today allow places like Casablanca to continue to exist in a big city. On Thursdays, at 8 pm, what during the week was just a pizzeria, becomes an environment where bolero goes beyond the corners.","['Music', 'Documentary']",,3
488,1014920,The Abyss,2023-01-01,"As the Swedish town of Kiruna sinks, Frigga finds herself torn between her family and her job as security chief at the world's largest underground mine.","['Drama', 'Thriller', 'Action']","Moving relationship stories, Emotional and touching family dramas, Heartbreaking and moving family drama, Enduring stories of family and marital drama",3
488,1805576,Ransom,2022-01-01,"Chronicles the life of Widow, a female kingpin in the global underground of Ransomware-as-a-Service crime syndicates. It follows her group's rise to power to establish itself as the new polar power in the global Ransomware economy.",['Adventure'],,4
488,1873292,Mother,2024-01-01,A young woman is in over her head chasing her mother's old national championship swimming record.,['Drama'],,3
489,1680187,The Game,2022-01-01,"With her daughter about to leave for college, Jennifer Hansen decides to foster two seemingly sweet sisters. But there's something strange about these two girls.",['[]'],,4
489,1848651,Mother,2024-01-01,,['Animation'],,3
489,1112708,Anastasia,2022-01-01,"Russian activist Anastasia Shevchenko was kept under house arrest for two years for speaking out against the government. During that time, her young special-needs daughter died alone, away from her mother's touch.",['Documentary'],,4
489,1910335,Mother,2023-01-01,"With the beginning of the war, Katia decided to leave her hometown and take her mother. But mother is getting her nails done.",['[]'],,3
489,1203890,Mother,2020-01-01,"Three days in the life of a young mother, her mother, and her son, Luther, living in the postcolonial, matriarchal culture of rural Jamaica. As the narrative unfolds, a simmering conflict over Luther and his femininity surfaces and we are offered insight into two mothers with conflicting notions about love and protection.",['Drama'],,3
489,1859956,Moth-er!,2022-01-01,"Moth-er is a short film depicting the horrific night of a young woman when she gets haunted by a moth, 49 days after her mother’s death. Moth-er attempts to visually capture the stages of grief the protagonist goes through by using that horrific night as a sort of microcosm of her grieving process.",['[]'],,3
490,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,5
490,1805025,The Last Supper,2023-01-01,A woman prepares a delicious banquet for a dinner party.,"['Drama', 'Mystery', 'Fantasy']",,4
490,1577794,The Last Supper,2020-01-01,An Albanian boy accidentally releases a turkey and must get it back in time for New Year's Eve dinner.,['Adventure'],,4
490,1080600,The Game,2022-01-01,"During the Cold War, the secret service of Kádár began a more dangerous state security game than ever before.","['Thriller', 'Drama']",,3
490,1178772,The Game,2021-01-01,"Strahinja, a smuggler with a failed marriage, becomes stranded with teens he's to take across the border to Hungary. The boys' open-hearted approach to life makes Strahinja aware of the walls he has built around his own.",['Drama'],,3
490,1304211,The Last Supper,2020-01-01,"Two children, a nun, and the horror of religious beliefs.",['Horror'],,4
491,1494615,A Close Shave,2021-01-01,"Up working on his computer late at night, a man is visited by a mysterious stranger bearing a note, which leads him into a portal through time.",['Science Fiction'],,5
491,1199124,Boogie Nights,2022-01-01,"A fantasy film in which the world is coming to an end due to North Korea's sudden announcement of a nuclear explosion, and an ordinary office worker meets five women while planning to live his last day without regret, and finds his life as he is caught up in an unexpected extreme situation.","['Crime', 'Comedy', 'Drama', 'Action']",,4
491,1238780,The Godfather,2023-01-01,An angry comedy set in the world of really organized crime.,"['Crime', 'Comedy']",,3
491,1886004,Contact,2022-01-01,"Strange things have been happening around town. Joe is moving house, before an alien invasion interrupts him.","['Science Fiction', 'Drama', 'Thriller']",,4
491,1502812,BOUND,2023-01-01,A man is held prisoner and forced to face horrors he cannot comprehend.,['Horror'],,4
491,1317721,Contact,2023-01-01,"A Cornish-speaking alien returns to earth with the mortal remains of a 10th century pilgrim, and demands to speak with Jenna Gwennap.  In Kernewek with English subtitles.",['Science Fiction'],,4
492,1072572,Sense and Sensibility,2024-01-01,"A period adaptation of Jane Austen's Sense and Sensibility. After a change in circumstances, Marianne is torn between two men, while Elinor longs for a man beyond reach.","['Drama', 'Comedy', 'TV Movie']",,2
492,1122472,Psycho,2020-01-01,"It is not easy to make an appointment with the in-demand 40-year-old Moscow psychotherapist Oleg. To his clients, he seems to be a successful and independent family man, while passions are raging inside him, he himself needs qualified help from a specialist, and his wife went missing a little over a year ago.",['Drama'],,3
492,1255259,Casablanca,2023-01-01,"Casablanca emerged from a sensitive look (and listening) from a characteristic place on 3rd street in the center of Goiânia. With a territorial approach through a biographical perspective, the documentary tells the storys of the lives of Zardos and Iara that today allow places like Casablanca to continue to exist in a big city. On Thursdays, at 8 pm, what during the week was just a pizzeria, becomes an environment where bolero goes beyond the corners.","['Music', 'Documentary']",,2
492,1455593,KIDS,2020-01-01,An unscripted compilation of events on 3 different days of a group of friends.,['Documentary'],,1
492,1675391,Vertigo,2024-01-01,"Feeling the experience of Los Angeles spaces in the night through the perception of a lonely woman, wandering in the streets, having ritual moments of interiority, and letting go through dance.",['[]'],,3
